# Data provided by J.B. Perrin-Terrin, from [PerrinTerrin2025](https://hal.science/hal-05076071v1/document)
# Cable: length=8.0 m, impedance=75 Ohm, Measurment position=3.0 m
# Time [s],Voltage [V],Current [A],Energy [J]
-6.990607E-8,0,-2.1875,-4.50455E-5
-6.980607E-8,0,-2.1875,-4.50455E-5
-6.970607E-8,0,-2.1875,-4.50455E-5
-6.960607E-8,0,-2.1875,-4.50455E-5
-6.950607E-8,-78.1253,-2.1875,-4.50455E-5
-6.940607E-8,-78.1253,-2.1875,-4.50455E-5
-6.930607E-8,0,-1.09375,-4.50455E-5
-6.920607E-8,0,-1.09375,-4.50455E-5
-6.910607E-8,0,-1.09375,-4.50455E-5
-6.900607E-8,0,-1.09375,-4.50455E-5
-6.890607E-8,0,-1.09375,-4.50455E-5
-6.880607E-8,0,-1.09375,-4.50455E-5
-6.870607E-8,0,-1.09375,-4.50455E-5
-6.860607E-8,0,-1.09375,-4.50455E-5
-6.850607E-8,0,-1.09375,-4.50455E-5
-6.840607E-8,0,-1.09375,-4.50455E-5
-6.830607E-8,0,-1.09375,-4.50455E-5
-6.820607E-8,0,-1.09375,-4.50455E-5
-6.810607E-8,0,-1.09375,-4.50455E-5
-6.800607E-8,0,-1.09375,-4.50455E-5
-6.790607E-8,0,-1.09375,-4.50455E-5
-6.780607E-8,0,-1.09375,-4.50455E-5
-6.770607E-8,0,-1.09375,-4.50455E-5
-6.760607E-8,0,-1.09375,-4.50455E-5
-6.750607E-8,0,-1.09375,-4.50455E-5
-6.740607E-8,78.1253,-1.09375,-4.50455E-5
-6.730607E-8,78.1253,-1.09375,-4.50455E-5
-6.720607E-8,78.1253,-1.09375,-4.50455E-5
-6.710607E-8,78.1253,-1.09375,-4.50455E-5
-6.700607E-8,0,-1.09375,-4.50455E-5
-6.690607E-8,0,-1.09375,-4.50455E-5
-6.680607E-8,0,-1.09375,-4.50455E-5
-6.670607E-8,0,-1.09375,-4.50455E-5
-6.660607E-8,78.1253,-1.09375,-4.50455E-5
-6.650607E-8,0,-1.09375,-4.50455E-5
-6.640607E-8,0,-1.09375,-4.50455E-5
-6.630607E-8,0,-2.1875,-4.50455E-5
-6.620607E-8,0,-2.1875,-4.50455E-5
-6.610607E-8,0,-2.1875,-4.50455E-5
-6.600607E-8,0,-1.09375,-4.50455E-5
-6.590607E-8,0,-1.09375,-4.50455E-5
-6.580607E-8,78.1253,-1.09375,-4.50455E-5
-6.570607E-8,78.1253,-1.09375,-4.50455E-5
-6.560607E-8,78.1253,-1.09375,-4.50455E-5
-6.550607E-8,78.1253,-1.09375,-4.50455E-5
-6.540607E-8,78.1253,-2.1875,-4.50455E-5
-6.530607E-8,78.1253,-2.1875,-4.50455E-5
-6.520607E-8,78.1253,-2.1875,-4.50455E-5
-6.510607E-8,78.1253,-1.09375,-4.50455E-5
-6.500607E-8,78.1253,-1.09375,-4.50455E-5
-6.490607E-8,0,-1.09375,-4.50455E-5
-6.480607E-8,0,-1.09375,-4.50455E-5
-6.470607E-8,0,-1.09375,-4.50455E-5
-6.460607E-8,0,-1.09375,-4.50455E-5
-6.450607E-8,0,-1.09375,-4.50455E-5
-6.440607E-8,78.1253,-1.09375,-4.50455E-5
-6.430607E-8,78.1253,-1.09375,-4.50455E-5
-6.420607E-8,78.1253,-1.09375,-4.50455E-5
-6.410607E-8,78.1253,0,-4.50455E-5
-6.400607E-8,78.1253,0,-4.50455E-5
-6.390607E-8,78.1253,0,-4.50455E-5
-6.380607E-8,78.1253,0,-4.50455E-5
-6.370607E-8,78.1253,-1.09375,-4.50455E-5
-6.360607E-8,78.1253,-1.09375,-4.50455E-5
-6.350607E-8,78.1253,-1.09375,-4.50455E-5
-6.340607E-8,78.1253,-1.09375,-4.50455E-5
-6.330607E-8,78.1253,-1.09375,-4.50455E-5
-6.320607E-8,78.1253,0,-4.50455E-5
-6.310607E-8,78.1253,0,-4.50455E-5
-6.300607E-8,78.1253,0,-4.50455E-5
-6.290607E-8,78.1253,0,-4.50455E-5
-6.280607E-8,78.1253,0,-4.50455E-5
-6.270607E-8,78.1253,-1.09375,-4.50455E-5
-6.260607E-8,78.1253,-1.09375,-4.50455E-5
-6.250607E-8,78.1253,-1.09375,-4.50455E-5
-6.240607E-8,78.1253,-1.09375,-4.50455E-5
-6.230607E-8,78.1253,-1.09375,-4.50455E-5
-6.220607E-8,78.1253,-1.09375,-4.50455E-5
-6.210607E-8,78.1253,-1.09375,-4.50455E-5
-6.200607E-8,78.1253,-1.09375,-4.50455E-5
-6.190607E-8,78.1253,0,-4.50455E-5
-6.180607E-8,156.251,0,-4.50455E-5
-6.170607E-8,156.251,0,-4.50455E-5
-6.160607E-8,156.251,0,-4.50455E-5
-6.150607E-8,156.251,0,-4.50455E-5
-6.140607E-8,156.251,0,-4.50455E-5
-6.130607E-8,156.251,0,-4.50455E-5
-6.120607E-8,156.251,0,-4.50455E-5
-6.110607E-8,156.251,1.09375,-4.50455E-5
-6.100607E-8,234.376,1.09375,-4.50455E-5
-6.090607E-8,234.376,2.1875,-4.50455E-5
-6.080607E-8,234.376,2.1875,-4.50455E-5
-6.070607E-8,234.376,3.28125,-4.50455E-5
-6.060607E-8,234.376,3.28125,-4.50455E-5
-6.050607E-8,312.501,4.375,-4.50455E-5
-6.040607E-8,312.501,4.375,-4.50455E-5
-6.030607E-8,390.627,4.375,-4.50455E-5
-6.020607E-8,390.627,5.46875,-4.50455E-5
-6.010607E-8,468.752,6.5625,-4.50455E-5
-6.000607E-8,468.752,6.5625,-4.50455E-5
-5.990607E-8,546.877,7.65625,-4.50455E-5
-5.980607E-8,546.877,7.65625,-4.50455E-5
-5.970607E-8,625.002,7.65625,-4.50455E-5
-5.960607E-8,703.128,7.65625,-4.50455E-5
-5.950607E-8,781.253,7.65625,-4.50455E-5
-5.940607E-8,859.378,6.5625,-4.50455E-5
-5.930607E-8,859.378,6.5625,-4.50455E-5
-5.920607E-8,937.504,6.5625,-4.50455E-5
-5.910607E-8,937.504,6.5625,-4.50455E-5
-5.900607E-8,937.504,7.65625,-4.50455E-5
-5.890607E-8,937.504,7.65625,-4.50455E-5
-5.880607E-8,859.378,7.65625,-4.50455E-5
-5.870607E-8,859.378,8.75,-4.50455E-5
-5.860607E-8,859.378,8.75,-4.50455E-5
-5.850607E-8,859.378,8.75,-4.50455E-5
-5.840607E-8,859.378,8.75,-4.50455E-5
-5.830607E-8,859.378,8.75,-4.50455E-5
-5.820607E-8,781.253,8.75,-4.50455E-5
-5.810607E-8,781.253,7.65625,-4.50455E-5
-5.800607E-8,703.128,7.65625,-4.50455E-5
-5.790607E-8,625.002,7.65625,-4.50455E-5
-5.780607E-8,625.002,6.5625,-4.50455E-5
-5.770607E-8,546.877,6.5625,-4.50455E-5
-5.760607E-8,468.752,7.65625,-4.50455E-5
-5.750607E-8,468.752,8.75,-4.50455E-5
-5.740607E-8,468.752,9.84375,-4.50455E-5
-5.730607E-8,468.752,12.0313,1.74546E-5
-5.720607E-8,546.877,14.2188,1.74546E-5
-5.710607E-8,703.128,16.4063,1.74546E-5
-5.700607E-8,859.378,18.5938,1.74546E-5
-5.690607E-8,1015.63,20.7813,1.74546E-5
-5.680607E-8,1171.88,24.0625,1.74546E-5
-5.670607E-8,1406.26,26.25,1.74546E-5
-5.660607E-8,1718.76,28.4375,1.74546E-5
-5.650607E-8,2031.26,31.7188,1.74546E-5
-5.640607E-8,2421.88,33.9063,1.74546E-5
-5.630607E-8,2812.51,36.0938,1.74546E-5
-5.620607E-8,3125.01,38.2813,1.74546E-5
-5.610607E-8,3437.51,39.375,1.74546E-5
-5.600607E-8,3750.01,41.5625,7.99547E-5
-5.590607E-8,3984.39,43.75,7.99547E-5
-5.580607E-8,4140.64,45.9375,7.99547E-5
-5.570607E-8,4296.89,48.125,7.99547E-5
-5.560607E-8,4453.14,50.3125,1.424548E-4
-5.550607E-8,4609.39,53.5938,1.424548E-4
-5.540607E-8,4687.52,55.7813,2.049549E-4
-5.530607E-8,4765.64,57.9688,2.049549E-4
-5.520607E-8,4765.64,60.1563,2.049549E-4
-5.510607E-8,4843.77,62.3438,2.67455E-4
-5.500607E-8,4843.77,63.4375,2.67455E-4
-5.490607E-8,4921.89,65.625,3.299551E-4
-5.480607E-8,4921.89,66.7188,3.299551E-4
-5.470607E-8,5000.02,67.8125,3.924552E-4
-5.460607E-8,5000.02,68.9063,4.549553E-4
-5.450607E-8,5078.15,70,4.549553E-4
-5.440607E-8,5156.27,71.0938,5.174554E-4
-5.430607E-8,5156.27,72.1875,5.174554E-4
-5.420607E-8,5234.4,72.1875,5.799555E-4
-5.410607E-8,5234.4,73.2813,5.799555E-4
-5.400607E-8,5234.4,74.375,6.424556E-4
-5.390607E-8,5312.52,75.4688,7.049557E-4
-5.380607E-8,5390.65,76.5625,7.049557E-4
-5.370607E-8,5468.77,77.6563,7.674558E-4
-5.360607E-8,5625.02,79.8438,8.299559E-4
-5.350607E-8,5781.27,80.9375,8.299559E-4
-5.340607E-8,5937.52,82.0313,8.92456E-4
-5.330607E-8,6093.77,84.2188,9.549561E-4
-5.320607E-8,6171.9,85.3125,0.0010174562
-5.310607E-8,6250.02,86.4063,0.0010799563
-5.300607E-8,6328.15,87.5,0.0011424564
-5.290607E-8,6328.15,88.5938,0.0011424564
-5.280607E-8,6328.15,89.6875,0.0012049565
-5.270607E-8,6328.15,89.6875,0.0012674566
-5.260607E-8,6328.15,89.6875,0.0013299567
-5.250607E-8,6328.15,89.6875,0.0013924568
-5.240607E-8,6328.15,90.7813,0.0014549569
-5.230607E-8,6406.28,90.7813,0.001517457
-5.220607E-8,6406.28,90.7813,0.0015799571
-5.210607E-8,6484.4,91.875,0.0016424572
-5.200607E-8,6484.4,92.9688,0.0017049573
-5.190607E-8,6562.53,92.9688,0.0017674574
-5.180607E-8,6640.65,94.0625,0.0018299575
-5.170607E-8,6718.78,95.1563,0.0018924576
-5.160607E-8,6718.78,96.25,0.0019549577
-5.150607E-8,6796.9,97.3438,0.0020174578
-5.140607E-8,6875.03,98.4375,0.0020799579
-5.130607E-8,6875.03,99.5313,0.002142458
-5.120607E-8,6875.03,99.5313,0.0022049581
-5.110607E-8,6953.15,100.625,0.0022674582
-5.100607E-8,6953.15,100.625,0.0023299583
-5.090607E-8,7031.28,101.719,0.0024549585
-5.080607E-8,7031.28,101.719,0.0025174586
-5.070607E-8,7109.4,101.719,0.0025799587
-5.060607E-8,7109.4,101.719,0.0026424588
-5.050607E-8,7187.53,101.719,0.0027049589
-5.040607E-8,7187.53,102.813,0.002767459
-5.030607E-8,7187.53,102.813,0.0028924592
-5.020607E-8,7265.65,102.813,0.0029549593
-5.010607E-8,7265.65,102.813,0.0030174594
-5.000607E-8,7187.53,101.719,0.0030799595
-4.990607E-8,7187.53,101.719,0.0031424596
-4.980607E-8,7187.53,101.719,0.0032674598
-4.970607E-8,7109.4,101.719,0.0033299599
-4.960607E-8,7109.4,101.719,0.00339246
-4.950607E-8,7109.4,101.719,0.0034549601
-4.940607E-8,7109.4,101.719,0.0035174602
-4.930607E-8,7109.4,101.719,0.0035799603
-4.920607E-8,7109.4,101.719,0.0037049605
-4.910607E-8,7187.53,102.813,0.0037674606
-4.900607E-8,7187.53,102.813,0.0038299607
-4.890607E-8,7187.53,102.813,0.0038924608
-4.880607E-8,7109.4,102.813,0.0039549609
-4.870607E-8,7109.4,102.813,0.004017461
-4.860607E-8,7109.4,102.813,0.0041424612
-4.850607E-8,7031.28,101.719,0.0042049613
-4.840607E-8,7031.28,101.719,0.0042674614
-4.830607E-8,7031.28,101.719,0.0043299615
-4.820607E-8,7031.28,100.625,0.0043924616
-4.810607E-8,7031.28,100.625,0.0044549617
-4.800607E-8,7031.28,99.5313,0.0045799619
-4.790607E-8,7109.4,99.5313,0.004642462
-4.780607E-8,7109.4,99.5313,0.0047049621
-4.770607E-8,7109.4,99.5313,0.0047674622
-4.760607E-8,7109.4,99.5313,0.0048299623
-4.750607E-8,7109.4,99.5313,0.0048924624
-4.740607E-8,7031.28,99.5313,0.0049549625
-4.730607E-8,7031.28,98.4375,0.0050799627
-4.720607E-8,6953.15,98.4375,0.0051424628
-4.710607E-8,6875.03,98.4375,0.0052049629
-4.700607E-8,6796.9,98.4375,0.005267463
-4.690607E-8,6796.9,98.4375,0.0053299631
-4.680607E-8,6796.9,97.3438,0.0053924632
-4.670607E-8,6718.78,96.25,0.0054549633
-4.660607E-8,6718.78,95.1563,0.0055174634
-4.650607E-8,6718.78,94.0625,0.0055799635
-4.640607E-8,6640.65,92.9688,0.0056424636
-4.630607E-8,6640.65,92.9688,0.0057049637
-4.620607E-8,6562.53,91.875,0.0057674638
-4.610607E-8,6484.4,90.7813,0.0058299639
-4.600607E-8,6484.4,90.7813,0.005892464
-4.590607E-8,6406.28,90.7813,0.0059549641
-4.580607E-8,6328.15,89.6875,0.0060174642
-4.570607E-8,6250.02,89.6875,0.0060799643
-4.560607E-8,6250.02,88.5938,0.0061424644
-4.550607E-8,6171.9,87.5,0.0062049645
-4.540607E-8,6093.77,87.5,0.0062674646
-4.530607E-8,6093.77,86.4063,0.0063299647
-4.520607E-8,6015.65,85.3125,0.0063299647
-4.510607E-8,6015.65,84.2188,0.0063924648
-4.500607E-8,5937.52,83.125,0.0064549649
-4.490607E-8,5859.4,82.0313,0.006517465
-4.480607E-8,5781.27,80.9375,0.0065799651
-4.470607E-8,5703.15,79.8438,0.0065799651
-4.460607E-8,5625.02,78.75,0.0066424652
-4.450607E-8,5468.77,76.5625,0.0067049653
-4.440607E-8,5390.65,75.4688,0.0067674654
-4.430607E-8,5312.52,74.375,0.0067674654
-4.420607E-8,5156.27,73.2813,0.0068299655
-4.410607E-8,5078.15,72.1875,0.0068299655
-4.400607E-8,5000.02,71.0938,0.0068924656
-4.390607E-8,4921.89,70,0.0069549657
-4.380607E-8,4843.77,68.9063,0.0069549657
-4.370607E-8,4765.64,68.9063,0.0070174658
-4.360607E-8,4687.52,67.8125,0.0070174658
-4.350607E-8,4609.39,66.7188,0.0070799659
-4.340607E-8,4609.39,65.625,0.0070799659
-4.330607E-8,4453.14,64.5313,0.007142466
-4.320607E-8,4375.02,63.4375,0.007142466
-4.310607E-8,4296.89,62.3438,0.0072049661
-4.300607E-8,4218.77,61.25,0.0072049661
-4.290607E-8,4140.64,59.0625,0.0072674662
-4.280607E-8,3984.39,57.9688,0.0072674662
-4.270607E-8,3984.39,55.7813,0.0072674662
-4.260607E-8,3906.27,53.5938,0.0073299663
-4.250607E-8,3828.14,52.5,0.0073299663
-4.240607E-8,3828.14,50.3125,0.0073299663
-4.230607E-8,3750.01,49.2188,0.0073924664
-4.220607E-8,3671.89,48.125,0.0073924664
-4.210607E-8,3593.76,47.0313,0.0073924664
-4.200607E-8,3515.64,45.9375,0.0074549665
-4.190607E-8,3359.39,45.9375,0.0074549665
-4.180607E-8,3203.14,44.8438,0.0074549665
-4.170607E-8,3125.01,43.75,0.0074549665
-4.160607E-8,2968.76,43.75,0.0075174666
-4.150607E-8,2890.64,42.6563,0.0075174666
-4.140607E-8,2812.51,41.5625,0.0075174666
-4.130607E-8,2734.39,40.4688,0.0075174666
-4.120607E-8,2734.39,40.4688,0.0075174666
-4.110607E-8,2656.26,38.2813,0.0075799667
-4.100607E-8,2578.14,37.1875,0.0075799667
-4.090607E-8,2500.01,36.0938,0.0075799667
-4.080607E-8,2421.88,35,0.0075799667
-4.070607E-8,2343.76,32.8125,0.0075799667
-4.060607E-8,2343.76,31.7188,0.0075799667
-4.050607E-8,2265.63,30.625,0.0075799667
-4.040607E-8,2187.51,29.5313,0.0075799667
-4.030607E-8,2187.51,28.4375,0.0076424668
-4.020607E-8,2109.38,27.3438,0.0076424668
-4.010607E-8,2031.26,27.3438,0.0076424668
-4.000607E-8,2031.26,26.25,0.0076424668
-3.990607E-8,1953.13,26.25,0.0076424668
-3.980607E-8,1953.13,26.25,0.0076424668
-3.970607E-8,1875.01,26.25,0.0076424668
-3.960607E-8,1875.01,25.1563,0.0076424668
-3.950607E-8,1875.01,25.1563,0.0076424668
-3.940607E-8,1875.01,24.0625,0.0076424668
-3.930607E-8,1875.01,22.9688,0.0076424668
-3.920607E-8,1796.88,22.9688,0.0077049669
-3.910607E-8,1796.88,21.875,0.0077049669
-3.900607E-8,1718.76,20.7813,0.0077049669
-3.890607E-8,1718.76,19.6875,0.0077049669
-3.880607E-8,1640.63,19.6875,0.0077049669
-3.870607E-8,1562.51,18.5938,0.0077049669
-3.860607E-8,1484.38,17.5,0.0077049669
-3.850607E-8,1484.38,17.5,0.0077049669
-3.840607E-8,1406.26,16.4063,0.0077049669
-3.830607E-8,1328.13,16.4063,0.0077049669
-3.820607E-8,1328.13,16.4063,0.0077049669
-3.810607E-8,1250,17.5,0.0077049669
-3.800607E-8,1250,17.5,0.0077049669
-3.790607E-8,1171.88,17.5,0.0077049669
-3.780607E-8,1171.88,17.5,0.0077049669
-3.770607E-8,1093.75,16.4063,0.0077049669
-3.760607E-8,1093.75,16.4063,0.0077049669
-3.750607E-8,1093.75,15.3125,0.0077049669
-3.740607E-8,1093.75,15.3125,0.0077049669
-3.730607E-8,1093.75,14.2188,0.0077049669
-3.720607E-8,1093.75,14.2188,0.0077049669
-3.710607E-8,1093.75,13.125,0.0077049669
-3.700607E-8,1093.75,13.125,0.0077049669
-3.690607E-8,1093.75,12.0313,0.0077049669
-3.680607E-8,1015.63,10.9375,0.0077049669
-3.670607E-8,1015.63,10.9375,0.007767467
-3.660607E-8,1015.63,10.9375,0.007767467
-3.650607E-8,1015.63,9.84375,0.007767467
-3.640607E-8,937.504,9.84375,0.007767467
-3.630607E-8,937.504,10.9375,0.007767467
-3.620607E-8,859.378,10.9375,0.007767467
-3.610607E-8,859.378,10.9375,0.007767467
-3.600607E-8,781.253,10.9375,0.007767467
-3.590607E-8,781.253,10.9375,0.007767467
-3.580607E-8,781.253,10.9375,0.007767467
-3.570607E-8,703.128,10.9375,0.007767467
-3.560607E-8,703.128,9.84375,0.007767467
-3.550607E-8,703.128,9.84375,0.007767467
-3.540607E-8,703.128,9.84375,0.007767467
-3.530607E-8,703.128,8.75,0.007767467
-3.520607E-8,703.128,7.65625,0.007767467
-3.510607E-8,703.128,7.65625,0.007767467
-3.500607E-8,703.128,6.5625,0.007767467
-3.490607E-8,703.128,6.5625,0.007767467
-3.480607E-8,625.002,6.5625,0.007767467
-3.470607E-8,625.002,6.5625,0.007767467
-3.460607E-8,625.002,6.5625,0.007767467
-3.450607E-8,546.877,6.5625,0.007767467
-3.440607E-8,546.877,6.5625,0.007767467
-3.430607E-8,468.752,6.5625,0.007767467
-3.420607E-8,468.752,6.5625,0.007767467
-3.410607E-8,468.752,6.5625,0.007767467
-3.400607E-8,390.627,6.5625,0.007767467
-3.390607E-8,390.627,6.5625,0.007767467
-3.380607E-8,390.627,6.5625,0.007767467
-3.370607E-8,312.501,5.46875,0.007767467
-3.360607E-8,312.501,5.46875,0.007767467
-3.350607E-8,312.501,4.375,0.007767467
-3.340607E-8,312.501,4.375,0.007767467
-3.330607E-8,312.501,4.375,0.007767467
-3.320607E-8,234.376,3.28125,0.007767467
-3.310607E-8,234.376,3.28125,0.007767467
-3.300607E-8,234.376,3.28125,0.007767467
-3.290607E-8,234.376,3.28125,0.007767467
-3.280607E-8,156.251,3.28125,0.007767467
-3.270607E-8,156.251,3.28125,0.007767467
-3.260607E-8,234.376,3.28125,0.007767467
-3.250607E-8,234.376,3.28125,0.007767467
-3.240607E-8,234.376,3.28125,0.007767467
-3.230607E-8,312.501,3.28125,0.007767467
-3.220607E-8,312.501,3.28125,0.007767467
-3.210607E-8,312.501,4.375,0.007767467
-3.200607E-8,312.501,4.375,0.007767467
-3.190607E-8,312.501,4.375,0.007767467
-3.180607E-8,312.501,4.375,0.007767467
-3.170607E-8,312.501,4.375,0.007767467
-3.160607E-8,312.501,4.375,0.007767467
-3.150607E-8,312.501,3.28125,0.007767467
-3.140607E-8,312.501,3.28125,0.007767467
-3.130607E-8,312.501,2.1875,0.007767467
-3.120607E-8,234.376,2.1875,0.007767467
-3.110607E-8,234.376,2.1875,0.007767467
-3.100607E-8,234.376,3.28125,0.007767467
-3.090607E-8,234.376,3.28125,0.007767467
-3.080607E-8,234.376,3.28125,0.007767467
-3.070607E-8,234.376,3.28125,0.007767467
-3.060607E-8,234.376,3.28125,0.007767467
-3.050607E-8,234.376,3.28125,0.007767467
-3.040607E-8,234.376,3.28125,0.007767467
-3.030607E-8,234.376,4.375,0.007767467
-3.020607E-8,234.376,4.375,0.007767467
-3.010607E-8,234.376,4.375,0.007767467
-3.000607E-8,234.376,4.375,0.007767467
-2.990607E-8,312.501,4.375,0.007767467
-2.980607E-8,312.501,4.375,0.007767467
-2.970607E-8,312.501,4.375,0.007767467
-2.960607E-8,312.501,4.375,0.007767467
-2.950607E-8,312.501,4.375,0.007767467
-2.940607E-8,312.501,4.375,0.007767467
-2.930607E-8,312.501,4.375,0.007767467
-2.920607E-8,312.501,3.28125,0.007767467
-2.910607E-8,312.501,3.28125,0.007767467
-2.900607E-8,312.501,3.28125,0.007767467
-2.890607E-8,312.501,3.28125,0.007767467
-2.880607E-8,312.501,2.1875,0.007767467
-2.870607E-8,312.501,2.1875,0.007767467
-2.860607E-8,234.376,2.1875,0.007767467
-2.850607E-8,234.376,3.28125,0.007767467
-2.840607E-8,234.376,3.28125,0.007767467
-2.830607E-8,156.251,3.28125,0.007767467
-2.820607E-8,156.251,3.28125,0.007767467
-2.810607E-8,156.251,3.28125,0.007767467
-2.800607E-8,156.251,3.28125,0.007767467
-2.790607E-8,78.1253,3.28125,0.007767467
-2.780607E-8,78.1253,2.1875,0.007767467
-2.770607E-8,78.1253,2.1875,0.007767467
-2.760607E-8,78.1253,2.1875,0.007767467
-2.750607E-8,78.1253,1.09375,0.007767467
-2.740607E-8,78.1253,1.09375,0.007767467
-2.730607E-8,78.1253,0,0.007767467
-2.720607E-8,78.1253,0,0.007767467
-2.710607E-8,78.1253,-1.09375,0.007767467
-2.700607E-8,78.1253,-1.09375,0.007767467
-2.690607E-8,78.1253,0,0.007767467
-2.680607E-8,0,0,0.007767467
-2.670607E-8,0,1.09375,0.007767467
-2.660607E-8,0,2.1875,0.007767467
-2.650607E-8,0,3.28125,0.007767467
-2.640607E-8,0,3.28125,0.007767467
-2.630607E-8,0,3.28125,0.007767467
-2.620607E-8,0,3.28125,0.007767467
-2.610607E-8,0,2.1875,0.007767467
-2.600607E-8,0,2.1875,0.007767467
-2.590607E-8,0,2.1875,0.007767467
-2.580607E-8,0,1.09375,0.007767467
-2.570607E-8,0,1.09375,0.007767467
-2.560607E-8,0,1.09375,0.007767467
-2.550607E-8,0,1.09375,0.007767467
-2.540607E-8,78.1253,0,0.007767467
-2.530607E-8,78.1253,0,0.007767467
-2.520607E-8,78.1253,1.09375,0.007767467
-2.510607E-8,78.1253,1.09375,0.007767467
-2.500607E-8,78.1253,1.09375,0.007767467
-2.490607E-8,78.1253,1.09375,0.007767467
-2.480607E-8,78.1253,2.1875,0.007767467
-2.470607E-8,156.251,2.1875,0.007767467
-2.460607E-8,156.251,2.1875,0.007767467
-2.450607E-8,156.251,2.1875,0.007767467
-2.440607E-8,156.251,2.1875,0.007767467
-2.430607E-8,234.376,2.1875,0.007767467
-2.420607E-8,234.376,1.09375,0.007767467
-2.410607E-8,156.251,1.09375,0.007767467
-2.400607E-8,156.251,0,0.007767467
-2.390607E-8,78.1253,-1.09375,0.007767467
-2.380607E-8,0,-2.1875,0.007767467
-2.370607E-8,-78.1253,-3.28125,0.007767467
-2.360607E-8,-156.251,-4.375,0.007767467
-2.350607E-8,-234.376,-5.46875,0.007767467
-2.340607E-8,-390.627,-5.46875,0.007767467
-2.330607E-8,-468.752,-5.46875,0.007767467
-2.320607E-8,-546.877,-5.46875,0.007767467
-2.310607E-8,-625.002,-6.5625,0.007767467
-2.300607E-8,-625.002,-6.5625,0.007767467
-2.290607E-8,-625.002,-7.65625,0.007767467
-2.280607E-8,-625.002,-7.65625,0.007767467
-2.270607E-8,-625.002,-8.75,0.007767467
-2.260607E-8,-546.877,-8.75,0.007767467
-2.250607E-8,-546.877,-8.75,0.007767467
-2.240607E-8,-546.877,-8.75,0.007767467
-2.230607E-8,-546.877,-8.75,0.007767467
-2.220607E-8,-546.877,-8.75,0.007767467
-2.210607E-8,-546.877,-8.75,0.007767467
-2.200607E-8,-546.877,-9.84375,0.007767467
-2.190607E-8,-625.002,-10.9375,0.007767467
-2.180607E-8,-625.002,-10.9375,0.007767467
-2.170607E-8,-625.002,-12.0313,0.007767467
-2.160607E-8,-625.002,-12.0313,0.007767467
-2.150607E-8,-703.128,-10.9375,0.007767467
-2.140607E-8,-703.128,-9.84375,0.007767467
-2.130607E-8,-625.002,-9.84375,0.007767467
-2.120607E-8,-625.002,-8.75,0.007767467
-2.110607E-8,-625.002,-8.75,0.007767467
-2.100607E-8,-546.877,-7.65625,0.007767467
-2.090607E-8,-546.877,-7.65625,0.007767467
-2.080607E-8,-546.877,-7.65625,0.007767467
-2.070607E-8,-468.752,-7.65625,0.007767467
-2.060607E-8,-468.752,-7.65625,0.007767467
-2.050607E-8,-390.627,-7.65625,0.007767467
-2.040607E-8,-390.627,-7.65625,0.007767467
-2.030607E-8,-312.501,-7.65625,0.007767467
-2.020607E-8,-234.376,-7.65625,0.007767467
-2.010607E-8,-234.376,-7.65625,0.007767467
-2.000607E-8,-156.251,-7.65625,0.007767467
-1.990607E-8,-78.1253,-6.5625,0.007767467
-1.980607E-8,0,-6.5625,0.007767467
-1.970607E-8,78.1253,-6.5625,0.007767467
-1.960607E-8,78.1253,-6.5625,0.007767467
-1.950607E-8,156.251,-6.5625,0.007767467
-1.940607E-8,156.251,-6.5625,0.007767467
-1.930607E-8,78.1253,-5.46875,0.007767467
-1.920607E-8,0,-5.46875,0.007767467
-1.910607E-8,-78.1253,-5.46875,0.007767467
-1.900607E-8,-156.251,-5.46875,0.007767467
-1.890607E-8,-234.376,-5.46875,0.007767467
-1.880607E-8,-234.376,-5.46875,0.007767467
-1.870607E-8,-312.501,-5.46875,0.007767467
-1.860607E-8,-312.501,-5.46875,0.007767467
-1.850607E-8,-312.501,-5.46875,0.007767467
-1.840607E-8,-312.501,-5.46875,0.007767467
-1.830607E-8,-312.501,-5.46875,0.007767467
-1.820607E-8,-312.501,-5.46875,0.007767467
-1.810607E-8,-312.501,-5.46875,0.007767467
-1.800607E-8,-312.501,-5.46875,0.007767467
-1.790607E-8,-234.376,-4.375,0.007767467
-1.780607E-8,-234.376,-4.375,0.007767467
-1.770607E-8,-156.251,-4.375,0.007767467
-1.760607E-8,-78.1253,-4.375,0.007767467
-1.750607E-8,-78.1253,-4.375,0.007767467
-1.740607E-8,0,-3.28125,0.007767467
-1.730607E-8,0,-3.28125,0.007767467
-1.720607E-8,78.1253,-2.1875,0.007767467
-1.710607E-8,78.1253,-2.1875,0.007767467
-1.700607E-8,78.1253,-2.1875,0.007767467
-1.690607E-8,156.251,-1.09375,0.007767467
-1.680607E-8,156.251,-1.09375,0.007767467
-1.670607E-8,156.251,-1.09375,0.007767467
-1.660607E-8,78.1253,-1.09375,0.007767467
-1.650607E-8,78.1253,-1.09375,0.007767467
-1.640607E-8,0,-1.09375,0.007767467
-1.630607E-8,0,-2.1875,0.007767467
-1.620607E-8,0,-2.1875,0.007767467
-1.610607E-8,78.1253,-2.1875,0.007767467
-1.600607E-8,78.1253,-3.28125,0.007767467
-1.590607E-8,78.1253,-3.28125,0.007767467
-1.580607E-8,78.1253,-2.1875,0.007767467
-1.570607E-8,78.1253,-2.1875,0.007767467
-1.560607E-8,78.1253,-1.09375,0.007767467
-1.550607E-8,0,-1.09375,0.007767467
